OBJECTID,ROCK_NAME,ROCK_TYPE,AQ_NAME,AQ_CODE,Shape_Leng,Shape_Area,observed
2624,Sandstone and carbonate-rock aquifers,500,Valley and Ridge aquifers,502,1.46930004993,0.01475291567,
2625,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.34631117384,0.00756575819,
2626,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.5931750266,0.00981034005,
2627,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.46908353763,0.00494335666,
2628,,999,Other rocks,999,0.18438229602,0.00177326424,
2629,,999,Other rocks,999,0.0881849254,0.00040211844,
2630,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.22216810558,0.00186094448,
2631,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.16308115778,0.001255031,
2632,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,0.27140154197,0.00198084928,
2636,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.10617768831,0.00066992331,
2638,,999,Other rocks,999,0.80890993311,0.03145863111,
2639,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.21038499983,0.00249449505,
2640,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.01643434871,1.824113e-05,
2641,,999,Other rocks,999,0.04767644538,0.00014968101,
2642,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02787473216,5.505975e-05,
2644,,999,Other rocks,999,0.39094603809,0.0071955665,
2646,,999,Other rocks,999,0.31096951737,0.00378350116,
2647,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,0.83339917945,0.02084937295,
2650,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,3.37441803516,0.15804909479,
2652,,999,Other rocks,999,0.48529375238,0.00915993368,
2653,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02431356381,2.341833e-05,
2654,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02962513206,5.034338e-05,
2655,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410,1.55203835843,0.0472911109,
2656,,999,Other rocks,999,0.20921864813,0.00205536558,
2660,,999,Other rocks,999,4.03205102053,0.15292092773,
2661,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,1.65545037722,0.0117715997,
2662,Sandstone and carbonate-rock aquifers,500,Valley and Ridge aquifers,502,4.80825247031,0.19295749789,
2663,,999,Other rocks,999,0.90361856824,0.01788092716,
2665,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.2126096377,0.00182244101,
2666,,999,Other rocks,999,0.10035471377,0.00067015661,
2667,,999,Other rocks,999,0.45518432233,0.01001078347,
2668,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,1.90610283948,0.05988987128,
2669,,999,Other rocks,999,0.15117496951,0.00135761215,
2670,,999,Other rocks,999,0.12855323651,0.00111948539,
2671,,999,Other rocks,999,0.15782024743,0.00185795718,
2672,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,1.37005564599,0.01262351995,
2675,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.47838474437,0.0090299711,
2678,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.23081160148,0.00253627662,
2679,,999,Other rocks,999,0.29042058231,0.00498636943,
2680,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.85749547614,0.02099688977,
2682,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.32331038134,0.00540439237,
2685,,999,Other rocks,999,0.13214360165,0.0012030819,
2686,,999,Other rocks,999,0.13273631396,0.00114329183,
2687,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.01512666538,1.152742e-05,
2688,,999,Other rocks,999,0.46976618461,0.01591502096,
2689,,999,Other rocks,999,3.13391720417,0.06773466236,
2690,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.42500647791,0.00326574743,
2691,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02186892777,3.278226e-05,
2692,,999,Other rocks,999,0.17512505784,0.00147531355,
2693,,999,Other rocks,999,0.49634359295,0.01096484651,
2695,,999,Other rocks,999,0.11761738975,0.00097807315,
2697,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.25302754903,0.0034078243,
2698,,999,Other rocks,999,0.17735613178,0.00158204544,
2699,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.3481234019,0.00485650961,
2700,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.12672513047,0.0011018844,
2701,,999,Other rocks,999,0.67448774222,0.01672590143,
2703,,999,Other rocks,999,1.3741337127,0.02914858927,
2704,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02150570259,2.90528e-05,
2705,,999,Other rocks,999,0.26674929739,0.00443533715,
2707,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.92687295171,0.02297170439,
2708,,999,Other rocks,999,0.40385515134,0.00747849417,
2710,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.98350382442,0.01319510007,
2711,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.03990807831,6.318926e-05,
2712,,999,Other rocks,999,0.07743017971,0.00037470595,
2718,Carbonate-rock aquifers,400,Blaine aquifer,406,10.8397715169,0.83048422772,
2719,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.10044913406,0.0001894586,
2720,,999,Other rocks,999,0.6714915209,0.01283913,
2722,,999,Other rocks,999,0.26315070544,0.00329091835,
2723,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.0756915078,0.000301908,
2724,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02756393283,4.361908e-05,
2725,,999,Other rocks,999,0.13695481572,0.00124914544,
2726,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02086108344,2.735349e-05,
2733,Carbonate-rock aquifers,400,Piedmont and Blue Ridge carbonate-rock aquifers,417,1.32530670643,0.01709545899,
2736,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.26058910808,0.00382350087,
2738,,999,Other rocks,999,0.25321338037,0.00317120567,
2739,,999,Other rocks,999,1.0176817215,0.0283443791,
2740,,999,Other rocks,999,0.92802594513,0.03048305455,
2742,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,1.01907982127,0.01759316369,
2743,,999,Other rocks,999,0.49486469314,0.00782529351,
2744,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.03527945248,7.725283e-05,
2745,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,2.99837795726,0.15153772682,
2746,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.60059435696,0.00284704309,
2747,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02642602993,5.083482e-05,
2748,,999,Other rocks,999,0.21223710509,0.00304592786,
2752,,999,Other rocks,999,1.18961318733,0.02960056193,
2753,,999,Other rocks,999,0.09632503244,0.00065730011,
2754,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.76440096799,0.02503508736,
2755,,999,Other rocks,999,0.15843398908,0.00187768112,
2756,,999,Other rocks,999,0.10409441854,0.00077410895,
2758,,999,Other rocks,999,0.84963819274,0.0288620674,
2759,,999,Other rocks,999,0.15415986041,0.00143469174,
2760,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.1069660181,0.00081103513,
2761,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.15255128037,0.00075360352,
2763,,999,Other rocks,999,0.42170788528,0.00888517206,
2764,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02753009355,5.227616e-05,
2765,,999,Other rocks,999,0.31662729378,0.00510694806,
2766,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.0234690632,3.507254e-05,
2773,,999,Other rocks,999,0.59064221859,0.00796331324,
2775,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.24299641893,0.00182263655,
2776,,999,Other rocks,999,0.3127683889,0.00584053839,
2777,,999,Other rocks,999,0.1146291749,0.00084166405,
2778,,999,Other rocks,999,1.16709461766,0.03111323485,
2779,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.03122958299,5.165716e-05,
2780,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.01217321285,9.18683e-06,
2781,,999,Other rocks,999,0.61093378812,0.01699914108,
2784,,999,Other rocks,999,0.55071549922,0.00947460659,
2785,,999,Other rocks,999,0.1218955253,0.00092089449,
2786,Semiconsolidated sand aquifers,200,Mississippi embayment aquifer system,203,1.42068547149,0.05113047785,
2789,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,1.70672168873,0.06402089196,
2790,,999,Other rocks,999,0.34433007833,0.00521786773,
2791,,999,Other rocks,999,0.18416268211,0.0023008375,
2792,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.06748132024,0.0002522539,
2793,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02671704693,4.661653e-05,
2794,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.05918042995,0.00019028347,
2801,,999,Other rocks,999,0.09173573339,0.00055697436,
2802,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.32550887799,0.00516791587,
2803,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02125307683,2.202526e-05,
2806,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.14586346488,0.00041862241,
2807,,999,Other rocks,999,0.94686212601,0.03061890385,
2809,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.55471603236,0.01270147683,
2810,,999,Other rocks,999,1.22474366795,0.04101089568,
2811,,999,Other rocks,999,0.24957818167,0.00313988967,
2812,Semiconsolidated sand aquifers,200,Southeastern Coastal Plain aquifer system,204,0.18827309804,0.00261170276,
2813,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.0217502378,3.004731e-05,
2814,,999,Other rocks,999,0.11585699197,0.00094368283,
2815,,999,Other rocks,999,1.60285275167,0.04724487367,
2816,,999,Other rocks,999,0.08807942133,0.00059770433,
2817,,999,Other rocks,999,0.1341327267,0.00105967128,
2818,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.41065806444,0.0049423368,
2819,,999,Other rocks,999,0.12183495938,0.00091019795,
2821,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.15780896518,0.00043268662,
2823,,999,Other rocks,999,1.85280888741,0.04386807387,
2824,,999,Other rocks,999,0.21546375681,0.00353552398,
2825,,999,Other rocks,999,0.21971860926,0.0027996452,
2826,,999,Other rocks,999,0.29499601272,0.00481236291,
2827,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.23594166904,0.00199367789,
2828,,999,Other rocks,999,0.10899610579,0.00069399575,
2829,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,0.22967947095,0.00280830654,
2830,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,1.57654631592,0.0863955453,
2832,,999,Other rocks,999,0.12564934485,0.00098415448,
2833,Carbonate-rock aquifers,400,Basin and Range carbonate-rock aquifers,401,1.13948303559,0.02115980078,
2834,,999,Other rocks,999,0.12601177069,0.00088793097,
2835,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.41566967416,0.00642220796,
2836,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.91596023557,0.00353456394,
2837,,999,Other rocks,999,0.13170347575,0.00102917997,
2838,Semiconsolidated sand aquifers,200,Southeastern Coastal Plain aquifer system,204,0.24634510832,0.00365118124,
2839,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503,0.25306412073,0.00366843948,
2840,,999,Other rocks,999,0.14134609333,0.00119714716,
2843,,999,Other rocks,999,1.67264113125,0.0399969689,
2844,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.12561434162,0.00091857301,
2845,,999,Other rocks,999,0.07465962437,0.00042822725,
2846,,999,Other rocks,999,0.10657641763,0.00079581611,
2847,,999,Other rocks,999,0.07366591071,0.00038456305,
2848,,999,Other rocks,999,0.5556819331,0.01396364286,
2850,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.0158157029,1.779358e-05,
2851,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.0368684912,7.762793e-05,
2852,,999,Other rocks,999,0.40784469655,0.00694273138,
2853,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.4110258656,0.0076185534,
2854,,999,Other rocks,999,0.12717938551,0.00102351705,
2855,,999,Other rocks,999,0.38091438126,0.0044156833,
2857,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.38159054797,0.00503958542,
2858,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.02380857222,3.797008e-05,
2861,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,2.19704399163,0.08366114547,
2862,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.01330245005,1.191732e-05,
2863,,999,Other rocks,999,0.66300872839,0.01268460028,
2864,,999,Other rocks,999,0.57242496416,0.01087051801,
2865,Semiconsolidated sand aquifers,200,Mississippi embayment aquifer system,203,0.48960826197,0.0114143854,
2866,,999,Other rocks,999,0.13278514058,0.00095643249,
2870,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.133791338,0.00051152965,
2872,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.63471729113,0.00270449812,
2874,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205,0.28395201937,0.00096919721,
2875,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,2.01408817779,0.04243220849,
2876,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.27432367606,0.00115204977,
2877,,999,Other rocks,999,0.19981911442,0.00256262967,
2878,,999,Other rocks,999,0.217077471,0.00319199027,
2880,,999,Other rocks,999,0.20748059213,0.00248890779,
2881,,999,Other rocks,999,0.68242593293,0.01021525163,
2882,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.01852922188,1.969116e-05,
2883,Carbonate-rock aquifers,400,Arbuckle-Simpson aquifer,407,1.44118994594,0.08147052464,
2884,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.05963801375,0.00017598457,
2885,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.10229839031,0.00027822894,
2886,,999,Other rocks,999,2.20167231794,0.05929551106,
2887,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,1.72722579828,0.04720781438,
2888,,999,Other rocks,999,0.08533284967,0.00049043468,
2889,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.10480725312,0.00033523942,
2890,,999,Other rocks,999,0.09653070214,0.00053798796,
2891,,999,Other rocks,999,0.1641553972,0.00113476781,
2895,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.22989807946,0.00064134223,
2896,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,1.47205968731,0.05664095627,
2897,,999,Other rocks,999,0.38850928207,0.00855765558,
2898,,999,Other rocks,999,0.14405659569,0.00121621656,
2899,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,0.58806939148,0.0109187915,
2900,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,5.5263387342,0.16046568951,
2901,,999,Other rocks,999,0.30028663817,0.00488290877,
2902,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.02030705377,2.710591e-05,
2903,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.01766564558,1.824654e-05,
2904,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.02020849353,2.571733e-05,
2905,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.0208567753,2.873797e-05,
2906,,999,Other rocks,999,0.10588793816,0.00084874241,
2907,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.24789949647,0.00323739063,
2908,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.75248581625,0.00236975726,
2909,,999,Other rocks,999,0.27425317616,0.00306731299,
2910,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.89328554458,0.01594508879,
2912,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.40021941965,0.00663133608,
2913,,999,Other rocks,999,0.53556809182,0.00935799752,
2914,,999,Other rocks,999,0.06702036161,0.00031364631,
2915,Carbonate-rock aquifers,400,Arbuckle-Simpson aquifer,407,1.66284691396,0.04421312364,
2916,,999,Other rocks,999,0.26728451341,0.00277752014,
2917,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.02359416644,3.532225e-05,
2922,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.67209666751,0.00994163701,
2923,,999,Other rocks,999,0.11196450357,0.00077852048,
2924,,999,Other rocks,999,0.13859261001,0.0013278569,
2925,,999,Other rocks,999,0.28178005278,0.0030826973,
2926,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.20118287735,0.00252716613,
2927,,999,Other rocks,999,0.34713087774,0.00606608208,
2928,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.08221012809,0.00027978791,
2929,,999,Other rocks,999,0.07390658849,0.00039663573,
2930,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.62485420505,0.01712708903,
2931,,999,Other rocks,999,0.26560383419,0.00369628187,
2932,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,1.12221086388,0.04485013312,
2942,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.10131768781,0.00032359458,
2943,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,10.5237593256,0.46614998728,
2944,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.02159078355,3.097915e-05,
2945,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.04167696169,9.275595e-05,
2946,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,0.84351174972,0.02362519993,
2947,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.10948327914,0.0004075038,
2948,,999,Other rocks,999,1.07538204199,0.02309247928,
2949,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.47657172381,0.00850967313,
2950,,999,Other rocks,999,0.46921831191,0.00973270909,
2951,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.57202666315,0.00911041482,
2952,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,2.50933122293,0.10039419174,
2955,,999,Other rocks,999,0.25120089093,0.00339218665,
2958,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.11478308503,0.00043372381,
2959,,999,Other rocks,999,0.53869555695,0.01199314845,
2960,,999,Other rocks,999,0.25822651205,0.00273541488,
2961,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.076440006,0.0001791268,
2962,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.32808071349,0.0050581447,
2963,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.01653555985,1.666489e-05,
2965,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.19220977229,0.00170414534,
2966,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.02830940026,5.543287e-05,
2967,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.47103370688,0.00832784292,
2968,,999,Other rocks,999,0.08010104688,0.00039074821,
2969,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,0.64967922177,0.01900588866,
2970,,999,Other rocks,999,1.39490328161,0.06925934931,
2973,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,0.98340790366,0.02744682835,
2974,Carbonate-rock aquifers,400,Castle Hayne aquifer,418,0.15337505773,0.00045588328,
2975,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.14847067313,0.00124854942,
2976,,999,Other rocks,999,0.07905231032,0.00045510512,
2977,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.01418432696,1.012003e-05,
2978,,999,Other rocks,999,0.23054684961,0.00237120722,
2979,Sandstone and carbonate-rock aquifers,500,Valley and Ridge aquifers,502,0.48203284236,0.00786243479,
2980,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.21293728649,0.00244294104,
2983,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,0.78907546906,0.02185336308,
2984,,999,Other rocks,999,0.20274633934,0.00212718638,
2985,,999,Other rocks,999,0.23178571244,0.00241622688,
3018,,999,Other rocks,999,0.06696780865,0.0001787627,
3019,,999,Other rocks,999,0.05654617142,0.00011093519,
3020,,999,Other rocks,999,0.2020495683,0.00180745795,
3021,,999,Other rocks,999,0.48497138721,0.00918984677,
3023,,999,Other rocks,999,0.13709358839,0.00096267791,
3025,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,3.38021151296,0.06860439031,
3026,,999,Other rocks,999,1.31986144971,0.03948111615,
3027,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,1.57312191028,0.03472263659,
3029,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.04455679561,0.00011965844,
3030,,999,Other rocks,999,0.90825896438,0.02176528909,
3031,,999,Other rocks,999,0.28450479063,0.00353157623,
3032,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.03829004607,8.845243e-05,
3033,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.36776195275,0.00543518759,
3034,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,1.80066848728,0.06388797049,
3037,,999,Other rocks,999,1.55201018745,0.03714998651,
3039,,999,Other rocks,999,0.73314438939,0.01793404457,
3040,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.02128641502,3.058443e-05,
3041,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.03657809762,6.729184e-05,
3042,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.24470619469,0.00222492937,
3043,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.01885191277,2.001428e-05,
3044,,999,Other rocks,999,0.35059345122,0.00540343897,
3045,,999,Other rocks,999,1.01537278866,0.02829923931,
3046,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.19359873038,0.00080209893,
3047,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.0481248739,0.00010149154,
3048,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.09284181923,0.00029672876,
3049,,999,Other rocks,999,0.31288535105,0.00424287072,
3050,,999,Other rocks,999,0.21900215784,0.00203627979,
3051,Unconsolidated sand and gravel aquifers,100,Surficial aquifer system,111,0.03846370766,6.071145e-05,
3053,Carbonate-rock aquifers,400,Roswell Basin aquifer system,402,3.69169423781,0.62849561481,
3055,,999,Other rocks,999,0.43618274479,0.00902790633,
3056,,999,Other rocks,999,0.14060730661,0.00107633541,
3057,Semiconsolidated sand aquifers,200,Southeastern Coastal Plain aquifer system,204,0.59854900968,0.01124549635,
3058,,999,Other rocks,999,0.59679053084,0.01244051754,
3059,,999,Other rocks,999,0.4244065404,0.00931017786,
3060,,999,Other rocks,999,0.18560794121,0.00108907207,
3061,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,0.83971602654,0.02393289075,
3062,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.66137527024,0.01331236146,
3063,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505,2.70746501065,0.11043718208,
3064,,999,Other rocks,999,1.53552145352,0.04880812491,
3067,,999,Other rocks,999,1.31578948418,0.03591771741,
3068,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.24349011802,0.00085488704,
3069,,999,Other rocks,999,0.0197392761,1.859249e-05,
3070,,999,Other rocks,999,0.16970990115,0.00161720239,
3071,,999,Other rocks,999,0.02905224348,3.640918e-05,
3072,,999,Other rocks,999,0.02397431621,2.380596e-05,
3073,,999,Other rocks,999,0.22172057507,0.00208004059,
3074,,999,Other rocks,999,0.09004104249,0.00058033189,
3075,,999,Other rocks,999,0.01089108007,5.57115e-06,
3079,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,1.1592222681,0.04360930936,
3080,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,1.5581100531,0.03907978595,
3084,,999,Other rocks,999,0.12917052064,0.00104495575,
3085,,999,Other rocks,999,1.27567349056,0.03144305542,
3086,,999,Other rocks,999,1.08172793632,0.0283915093,
3087,,999,Other rocks,999,0.31583732699,0.00315391712,
3088,,999,Other rocks,999,0.78425761307,0.02350754235,
3089,,999,Other rocks,999,3.12181326145,0.14004278497,
3090,,999,Other rocks,999,0.09430135861,0.00055748184,
3091,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.27069773063,0.00325613191,
3092,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,1.53373110137,0.04540190292,
3093,,999,Other rocks,999,0.33012230604,0.00514985418,
3094,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.65811895488,0.0103720917,
3095,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.57820562546,0.00480903286,
3096,,999,Other rocks,999,0.08849907371,0.00052136638,
3097,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,1.98450336644,0.10974372718,
3098,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,0.50728803708,0.01210134087,
3100,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,0.80810220847,0.01129111409,
3101,,999,Other rocks,999,0.13478563151,0.00095652377,
3102,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103,0.1501834955,0.00059272069,
3103,,999,Other rocks,999,0.87663559923,0.02325310947,
3104,,999,Other rocks,999,0.05657490699,0.00020917747,
3105,,999,Other rocks,999,0.13436569658,0.0009491017,
3106,Unconsolidated sand and gravel aquifers,100,Basin and Range basin-fill aquifers,101,4.49594323453,0.15488496383,
3107,Semiconsolidated sand aquifers,200,Southeastern Coastal Plain aquifer system,204,0.18666600286,0.00195637362,
3108,,999,Other rocks,999,0.16607097235,0.001569865,
3109,,999,Other rocks,999,0.84646861179,0.01456654935,
3110,Unconsolidated sand and gravel aquifers,100,Seymour aquifer,110,0.69650548474,0.02437831733,
3111,,999,Other rocks,999,1.21766764548,0.01926162008,
3112,,999,Other rocks,999,1.23512782075,0.03134623525,
